pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605062742.60434,0,1.00056,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062742.69417,0,1.00063,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062742.82737,0,1.00083,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062743.43689,0,1.00023,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062743.60531,0,1.00097,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062743.69511,0,1.00094,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062743.82783,0,1.00046,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062744.43744,0,1.00055,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062744.60568,0,1.00037,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062744.69554,0,1.00043,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062744.82825,0,1.00042,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062745.43788,0,1.00044,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062745.60611,0,1.00043,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
